,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,App Name
9860,gp:AOqpTOF05_u5WxqGEw9g8TOoFJKyElCQW-yAeKuhprOgrwXgBLY62-s2b5CYps5lOMvHVAxVdPVUcQPmbvcow-E,rajesh kannan,https://play-lh.googleusercontent.com/a-/AOh14GjfFWJRY7iHAbXPu4Xd391Fo22aE4S2ksu44f0kgw,Good chat and community app. Better than whatsapp.,5,0,8.5.0,2022-02-02 21:53:35,,,Telegram
9861,gp:AOqpTOF8FFblAD-KghNkMxwLNGzcDpKm46qfgGwuHcnYs50GF61PNd5Oh-SDgm0kudMlsoFAliKIbA8OP7Xvzi8,Rajender Singh,https://play-lh.googleusercontent.com/a-/AOh14GibZ0LW4d-0GkPXUa4Lz4iFPe6Ot-QqfW6Rmm_5jg,"After Update Telegram app today, videos and documents are not downloading from any groups and channels. So telegram technical support please update these bugs. Thank you",1,2,8.2.7,2021-11-19 11:52:25,,,Telegram
9862,gp:AOqpTOEi75irqUnK04HbYLhKATL1y0iipuDwnKSkThdYFZeFzPGi9cJJaiTdyEPt7XPp7PUEw2ct1htQM6Crxxg,Jehanyar Saleh,https://play-lh.googleusercontent.com/a-/AOh14Gh9DvLdPN2nUPywZV2wFphwf3c3ipODqUcYuYyR,Very good. All this complaining seems like spam. No filtering of ideas and different viewpoints like some other media apps.,5,2,8.2.6,2021-11-11 20:00:39,,,Telegram
9863,gp:AOqpTOGNOO2XXvmJ-ye6-KXYaWAY1eskqH-2smNJhSEI0aluvzTtMJkUVIK0Oq0CtAsoTiqwny8irrFJJpHL-AI,mehdi poorqasemian,https://play-lh.googleusercontent.com/a/AATXAJxW-w_b87MLOnxyoCjRYu07Drj_UX7rcFuMSSR3=mo,"After recent update,all previous downloads were lost,and support team did not any answer to solve this problem.",1,4,8.2.6,2021-11-13 23:24:23,,,Telegram
9864,gp:AOqpTOFBnNtXCAlz7id6fjd5N8q_MelEMdEJW_OSOyURA-q6J9FXISILyytUG5Jo0dMZumX_1m4yM7_fLA_4F7A,Pyae Sone,https://play-lh.googleusercontent.com/a/AATXAJzX5nO5GD_dcfINC7A6A6Dv1GJbWF_mSoYhAfIj=mo,Profile picture loading took too long,2,0,8.6.0,2022-03-13 15:03:11,,,Telegram
9865,gp:AOqpTOGk8R-5CAWA1WY9YLqP4YVsVtDVCtQP_MiFcAI0Wv5CEoYxmDMjhtzXqY69tjEh4nz4g0bOPCscUJA5xbU,Ramya,https://play-lh.googleusercontent.com/a-/AOh14GgEyHW4GFUN2SE9-mOI_t8WFa5132ajK9OJAisDEw,Better fix slow dowload issues,5,0,8.5.1,2022-03-01 19:49:40,,,Telegram
9866,gp:AOqpTOGIYutBeuxKHMXeBp_9_HdxlLcFi41aRaU3Or-ETsBnKwNouzngC3tt9guzr-mzKEXqF97ozRmn_o-mEZ4,Sam U.S.A,https://play-lh.googleusercontent.com/a-/AOh14GiHrRl5bhkhURhHTxJUvFfnWzVIOcJZrwJJtUl7pA,"When i force this app off ,it never stays off ..and drains battery..........never stays off, so i will uninstall it!!!!",2,0,8.3.2,2021-12-20 02:02:17,,,Telegram
9867,gp:AOqpTOHiujWallZLf6g7GHnp6Q4theODzNsc3nmVP5Yd9pla2pUKKsqbo8YlVBGAZOGsB6q7rNp1sdtJCI8wHkk,Melika Atifeh,https://play-lh.googleusercontent.com/a-/AOh14GjJpm__1Wu4Xi-yauHUsg1QdVa56N6NkisobjTaVw,"It's literally the best messaging app ever, i mean what else do you want that you can't find in telegrsm:/? Its absolutely awesome:)",5,23,8.1.2,2021-10-12 12:29:01,,,Telegram
9868,gp:AOqpTOG1g01R_THUJVT2PiEoP3SLAKNlJVlPfOnwQVsF1defSaE4gHf2tbEf1ilycWcu17pi47M2G9XilR4s2d0,Gool Yas,https://play-lh.googleusercontent.com/a-/AOh14Gi1hycaXEvvkNs60wm_F92P8n9XeZonL3ElXwbg,"Hello, please add an option to the settings to select a path from your computer or phone that automatically syncs the files inside it to save messages...",3,2,8.2.0,2021-11-04 17:50:49,,,Telegram
9869,gp:AOqpTOGRC3rgGTu9SDMKWk69lmcNsOmd9ES6Xm-2UGy4DZ3b_9YWeTWCfyK0VD6UY89E-JkioMjkSvLHfpTPVXI,Rana Pratap,https://play-lh.googleusercontent.com/a-/AOh14Gg4V5ISEnhVud1AOh5Ii6avy854HfxXzNQf5lTjhg,"After using WhatsApp, if any app is the best then it is Telegram, I like this app very much, in some cases Telegram is even better than WhatsApp.",5,4,8.1.1,2021-09-21 19:58:51,,,Telegram
9870,gp:AOqpTOGF07OqJXQ1ZZwvOg7mH1A3W5AdGW_26QkuTDlHzUNUBybzwfnVKsH_v3JOh4ZRUtvu8So0nZ2oEIJ7ci4,will,https://play-lh.googleusercontent.com/a-/AOh14Gj-LCcE0s1eTXxtN9vWX1Tsf5ZLNKYhGBTR_VBO3g,Add the option to disable the scroll to jump to the next channel. Worst. Feature.,2,1,8.3.2,2021-12-24 16:47:29,,,Telegram
9871,gp:AOqpTOGibfrM9VyVrelK5DowzaRI9HmEMvah91chgYj1EzWFAhKERxKWAP9FmyqduUjLtZjpChKeBam_85GvuE0,I'm Jimin's lost jams please find me,https://play-lh.googleusercontent.com/a-/AOh14GjW4uNdTXD1wyI_a2q6venZ4cYySDWjlMVRfMkdBQ,"It's amazing app! It helped in many ways! It has many futures and systems, I'm telling you to download this app! It's just awesome! ❤❤",5,2,8.1.2,2021-10-26 17:51:51,,,Telegram
9872,gp:AOqpTOEuMfC4JolXWhmqIC-tHAOS1iSoOIHzGXhUDOBjReW_TOyO-p1tQAf3KzhAOo6V5S2Nmg3v-YrRT2saCS4,senthil kumar,https://play-lh.googleusercontent.com/a-/AOh14GjVpLvGVi41ClH-0tmLXtvQWFkYl_qE0zYvHK6P_g,Good useful app. But some issues in recent weeks download path didn't show in file manager how solve this issue,5,1,8.2.7,2021-11-28 16:31:32,,,Telegram
9873,gp:AOqpTOHkEmMRKLpE0H98gRTrjY38u3_KQ6xGmzYibTWOqMMBC4v0mHI4Y24MjhhIFGTzh_Yq7OXNdKCx2IoLXog,Anita Swami,https://play-lh.googleusercontent.com/a/AATXAJww0C7TFOZ3SYvT6HVBaD77Dx7dJL-WjanFxuBR=mo,Ever since the new day was created on Telegram. If I do any quiz in any group then my name and results do not come.. please help me,3,0,8.6.1,2022-03-17 12:12:10,,,Telegram
9874,gp:AOqpTOFUkyzvIjV7rMozvByAgP85RgrlA0urwyi5OrsRxUnKOirGmiHQmLpssWog2W-MgcN01BNzf8oNXW0rlKA,Gayatri Soman,https://play-lh.googleusercontent.com/a-/AOh14Gh2EmbTZEiVGnKqV3dHfD5QqusVhY_Aaiqc2oopWH8,Your video call is so bad !!!!!!!! It gets stuck every minute ! Please improve,1,5,8.1.2,2021-10-28 00:15:20,,,Telegram
9875,gp:AOqpTOG95n0KDhkdQDqzxTWy-Lbq45cVTTKwtY3MV2T5yHfEPctwjXU7O_rqzIhAi7hwKsz-mitvW7BsokPUwZ8,Ajay Verma,https://play-lh.googleusercontent.com/a/AATXAJz8DJ_govXT_Y7EDcslQyfIS51ekW0rrNTnW4eB=mo,"Best app, upload speed has become slow which should be fixed",5,0,8.3.2,2021-12-25 09:57:33,,,Telegram
9876,gp:AOqpTOEO40yYcvv5qq72FDuVrCSqs2HrduyO5v26aE2M6cVBzGoCcNpGACDD8LGV5BxB99dEP7zYoOVmkyqf-FI,J B,https://play-lh.googleusercontent.com/a-/AOh14GiKvL5ahRCUhEQricnMsGtVG6hRvXU9pkMkIoHb,I have one bug that is when i write message and use emoj and that emoj is invisible until a write or use another emoj. But when i have sent message or works well. Only in writing space is this bug🤷,4,0,8.1.2,2021-10-25 01:08:21,,,Telegram
9877,gp:AOqpTOERFpj8exVy8Uu3OPPFgt6fAs-Cr5l9Ht_qMvA6o3oTjgIUiLdq2Dc2I4HjKz0w502Eo6daRWo2LOkfY-M,Riyad Ahmed,https://play-lh.googleusercontent.com/a-/AOh14GiqhLE4SFktx3NNObYi0-ntSnXUnILP5Ptza4zhtw,i hv rated 4 star. no doubt its one of the best communication app. but calling quality is not as good as whatsapp. without this everything is impressive,4,4,8.1.2,2021-10-15 12:13:23,,,Telegram
9878,gp:AOqpTOEpI6pIn6LZIzTx-KuBMXcHuIFYctNhdrsqJrRieaY5inGgjgWuQyZk7Wocf17sgMiskWZzHwZ4BU88BRs,Zohaib Wazir,https://play-lh.googleusercontent.com/a/AATXAJyemfZQ53wh_H8dyWNFobQScDtTBfSCMRW5N_gA=mo,Just 'connecting' not working at all,1,0,8.5.1,2022-02-13 01:22:20,,,Telegram
9879,gp:AOqpTOGjBZEfOzJbM-s3Oqqf7zkpNpnrXHyoU0_9WuQDj6YexCh_gkR-pMwycKZcEB_ewYHsoihOnNmSVD4X-Co,Nagesh kumar Gupta,https://play-lh.googleusercontent.com/a-/AOh14Gi3Q_mNv3_o2fnk_ikvLeLRlGW8_8-mGIJ6na9sIJM,"All the documents, photos and videos that I set through this app are not being found in my file manager. I am very disappointed. Please correct this in the new version.",2,1,8.2.1,2021-11-06 17:54:55,,,Telegram
9880,gp:AOqpTOG44fJe34Wpa2OIU0uSTNrZPWYhH8hVUIDlU-DF94TXV0nlTJmQVzE5ahl34JbzMdgEhpUeSFIm0-gnBNQ,Dinesh Dinesh,https://play-lh.googleusercontent.com/a-/AOh14GixC5xoBSA8oSVLSGA9oAkVMrE2e_be-g4Lgt6R1w,"Video link not opening in playit application,from today I want to know the reason and want the issue to be solved",1,2,8.2.6,2021-11-12 01:07:43,,,Telegram
9881,gp:AOqpTOG8C6A5mwWoPN8p2ODua_pAFnawsPDF27X_0iOeTUHIG_a9IjFkSiXbclHAMGAYAauE7cimplCqMkQ_94s,Just Rekting,https://play-lh.googleusercontent.com/a/AATXAJxr5AkfxnzSH_2wv2Wp1hws530jE8us4dm3HyFr=mo,"Alot of options are not user friendly, confusing and annoying to use at the same time. Would prefer other apps.",1,2,8.2.6,2021-11-11 21:04:49,,,Telegram
9882,gp:AOqpTOH2BgpOpC8bJpxIckCVAD3FV83882oVMCg3GaRq4N0NodctoH_alymi7DKc0oqMIwoXVng5wmEZp09t83M,Flying Eagle,https://play-lh.googleusercontent.com/a-/AOh14GgbiXtCaqQMlv58hg0cHhUd8RlpviUMXYXSjH46l18,Very reliable. Love it. But if we could record videos on telegram for our online video classes AND group chats on TELEGRAM. It would be perfect. ..,5,3,8.1.2,2021-10-21 09:20:09,,,Telegram
9883,gp:AOqpTOE3PcBZTA_OF-7JRStISWEtLPztOjakTilYBm4P4v351sKueXT7xsBp6ldPIQ2RDRilP_7KumxzLCujg_g,Md Adil,https://play-lh.googleusercontent.com/a-/AOh14GiM5b57pTrrZ4-Kv2g91C2kiTJ9a8MwzRqlqcjmnQ,Every Single Thing Of This App Is Really Awesome.....But with recent Update I noticed That We telegramers are no Longer able To Play Video In Telegram While downloading It....And I am Not Satiesfied With This Please Kindly Make It as it was Befor And I Promise I will Give You 5 stars,3,4,8.2.7,2021-11-29 13:40:59,,,Telegram
9884,gp:AOqpTOEWltnuNwiBBRPpY5Fy2QxwSOA8eZr3KiGgWr9ASKWU8bV8RzXvGzHgZ51zWF7lkYB8bAlrmYgX-nT-t2Y,uqi II,https://play-lh.googleusercontent.com/a/AATXAJwN4hUgJWa187tQvBnjZjgTMWQNRadJQv_qJNbP=mo,Some groups and contacts on my account dont show any images nor profile picture. I tried other devices and same thing happened. Please fix this bug asap,1,3,8.1.2,2021-10-08 07:20:51,,,Telegram
9885,gp:AOqpTOFe2PdOc5HnIvYsggK3H8l-U0XKYTgKMluOShlztNc4dHSBtum0LndPz-pWKwfYepeY7jnxKvs7VYnp0SY,Scott Plowman,https://play-lh.googleusercontent.com/a-/AOh14Gi5VFlttXq705fzPFi-PA_PtPTfa6AGUqt_ru9AFec,Current bug where you cannot grant permission for app to access files to send them. Android 12 pixel 6 Pro,3,1,8.3.2,2021-12-23 04:35:08,,,Telegram
9886,gp:AOqpTOGgoSNPXItsXwyztw-yZILQDwRt-dp27rhRE9TkltIuadBL9vp1J3OrSjFQEHP30kRTmCtZH3u6DvZCql4,eno okonji,https://play-lh.googleusercontent.com/a/AATXAJxSTrAOvGXDRxuzqeAAOF0I0E2yC0XhBOJgtXn-=mo,A great app but you need to include an option where you can delete messages without clearing the chat,3,3,8.2.7,2021-12-05 13:11:50,,,Telegram
9887,gp:AOqpTOHXFAQajweOt0HU6mImfO3AS6m7-4Yq7O-uW9YCZezn0Kaiz6bxclcxlEmVNmFlWFPMHDj6jRkvQW73tuU,Y,https://play-lh.googleusercontent.com/a/AATXAJwSOtPobn74T3QuQDvI2H5Xif7q-ONtvYo7ug2Y=mo,I denied access to my contacts and it still accessed them....privacy my a$$,1,0,8.6.0,2022-03-12 20:26:46,,,Telegram
9888,gp:AOqpTOFgXaRsocD_J_2qNsFxwj1yy5T8B4rGfpIds1dPTKRcpqo2mBJSpcSsQH31eG70Uan9V0rXh2OM2A83oa8,Lichi Mittal,https://play-lh.googleusercontent.com/a/AATXAJy26HaQx8d7xDmA0ddOPz24TeOb4R2gaNcEDBBAVw=mo,The app is still not working and it is showing only connecting and also I am not able to receive Or send msgs..... This problem is with last night and still going on....,3,1,8.2.7,2021-12-04 13:45:13,,,Telegram
9889,gp:AOqpTOEEraYcWOL209w8UUWA7dtlxPmVIxccilR9z1qryEXu_eKuXehY8cRLfKZjmNPjLTV4S0HcbgxS2HecGpQ,Amm Dee,https://play-lh.googleusercontent.com/a-/AOh14GhYNFmEj7JJuwQfkoCRrfF4ut38dB9BJGB3t1eEhg,"It is a brilliant app for me but for Last 2days,I Can't able to download video msgs.Please fix this problem as soon as possible.",4,1,8.2.7,2021-11-27 10:12:48,,,Telegram
9890,gp:AOqpTOGbX9QC29-9LBZzerFKLY_9ao6rb_yp4bZEO7CKIlh7mn0lCK3J-JLw0LkDKKM7pbAmGMZcuSwKqqjkqdk,Manzoor Khan,https://play-lh.googleusercontent.com/a/AATXAJyglpZEqgqoa9_8ZvcZcGuI3S3obSNVuMF41oZ7=mo,Slow network no canceting 😏,1,0,8.5.4,2022-03-05 23:15:49,,,Telegram
9891,gp:AOqpTOFFjJ4l8RDritZ3t9fO5u5B4cLuHNwhEQrQKxF2lkvCc-3FBMScO0MuBgS2XG5ndtfRstI0aMomzW1uPi8,Alι_Aryαɴ Tecн,https://play-lh.googleusercontent.com/a-/AOh14GjyscsBt52xiEmA0RzjGj1tqd9eKi2XEkZYPKHAyQ,"Best, Messaging App! Better medium to communicate High Level Privacy and Policy and much more features ¯\_(ツ)_/¯ I don't have words.....",5,4,8.2.7,2021-12-08 11:26:10,,,Telegram
9892,gp:AOqpTOHXfTHmNNuT66HgHwh5FwS8sOb6EdY0qqBRb-Qka1dsBFfE7A7iG1lsTjAJmWgIrcXcHbm7l8UozQi7KwQ,Shivangi Kashyap,https://play-lh.googleusercontent.com/a-/AOh14GhMpQh0b_5DgO_SVKSu8FSW2vZM-bDDuWukPpam,"U have to work on emoji, whatever they are shown ,they just mean different sometimes, & it leads to confusion. Eg.. Meaning of these two emojis 😡🤬are different, bt ur reacting emoji, for these comes same . So, please rectify it ASAP.",1,1,8.2.7,2021-11-20 22:32:44,,,Telegram
9893,gp:AOqpTOGOqQyd4pYd1T0NauEG0YJepnb-_sUC0l949SAgvzGsUjbqYKzqWbGWK9XQTFM8A01bB76rrRkd3dKXWx8,milad rahimi,https://play-lh.googleusercontent.com/a/AATXAJyWrgd-gCcxwGajWTMqnJiNJi4YapcqUp_cyj4K=mo,Best chat application I really love this app.,5,0,8.5.4,2022-03-16 13:53:08,,,Telegram
9894,gp:AOqpTOGHNx6_rVph4wPFI7SYc-sqQiR3LG6Rm592tbSnbSip7l2mMLROAUUbJBOTjLCiMOHe9cYJgpCdtxIGZJY,Blu Bell,https://play-lh.googleusercontent.com/a-/AOh14Gjc8fDu1HGWUGVNrewDrQv3YlpDtvpHtSHnqk9w,"super felt good experience, even visual nd themes are nice, nd fast messaging, smilely gif s are looking nice i love that smilelys to share our loved ones. thank to telegram team.. but a request if have status or reels, getting more fun with telegram ever. reply need...",5,0,8.3.2,2021-12-26 09:45:32,,,Telegram
9895,gp:AOqpTOH8W6FN_L8lK1UHaQ2qjb4qS6MC02MRkeYa6sAyyxDMaKafmq4Ul8q_mhjxp1NL8ohJp2jo2ihREShDtp0,Umer Imam,https://play-lh.googleusercontent.com/a/AATXAJzH1puc7PeUjotTaoHW9votqtMQRZnf-r4YQ12B=mo,I am trying to create a telegram account but it is not connecting and always show the loading thing.,1,0,8.3.2,2021-12-22 20:46:05,,,Telegram
9896,gp:AOqpTOHIn6UGL3-jC9Qo-1OahqIbqr3RGOztL5fMwD_VqGNSv0cEEbyj5lGfV0iwXxeEoonD2Rj00Vw7LT8lQPA,Christina Cleetus,https://play-lh.googleusercontent.com/a-/AOh14GhYZndgaDCAmVd0pprcHDgvEbYNXiGmATnkhyYSZw,Telegram is the best ever messaging app i have ever used... Other apps are not even comparable to the features provided by it😎 ... New updates are just awesome 😍😍🤗,5,0,8.1.2,2021-10-21 21:28:39,,,Telegram
9897,gp:AOqpTOHz7mnKchD1Rx9pR-JV2YrrbOSt9cfAMeqUvdKUzo7Vp0zG2_R0YUGhCLGcS6hPDc_MKdba4ICUg3b5hj8,Arman Aliabadi,https://play-lh.googleusercontent.com/a-/AOh14Ghk6SXbHrjhGhgnP3M3CBOA9WmmaHWQHpxlOz-8lQ,"Last update is very bad, chats can't load l. You have to force stop and open it again. Plz release a new update or downgrade",3,1,8.2.2,2021-11-09 00:24:05,,,Telegram
9898,gp:AOqpTOFSHO7HPWRO7Q17A9LU1nOcuz2YldkQIAYHX1y_lxVqFzBTJs5RnlvkyI4SoIiea9LgTaQrTiR2eNhFAvs,STARK JR,https://play-lh.googleusercontent.com/a-/AOh14Gjh3UlDUP9v59k1jWYJp_YLEY4dA76mcCHi2xEOWQ,"Tell me what exactly is the purpose of new features if they screw up the main purpose of an app?! You idiots adding useless emoji or gallery zoom or some joke like stuff and completely forgot about that YOU HAVE TO BUILD A MESSENGER not a goddarn circus, I have a decent phone and non of my other apps having ANY type of problem let along some laughable problems which telegram has, can't you build a bug free app? Then stop adding freaking useless shet to something that's already good, fix it Paul.",1,4,8.2.1,2021-11-06 19:30:10,,,Telegram
9899,gp:AOqpTOFQ7YRxtOEbQZVLr2aP6l4CIWDYCzr75rlAuhKQiCVWnSEaM7fzPfW8_bkO5ZV2xFdc5qrCE3GVauut9Wk,Nitesh Kumar,https://play-lh.googleusercontent.com/a-/AOh14Gh7xeKB-pUuPt4hDidv4O0-8W5clvUJsckVgLxmQw,Every thing os ok but it runs slow,4,0,8.5.4,2022-02-18 15:51:40,,,Telegram
9900,gp:AOqpTOHuU733yq5ovfuVnppuDT--WNoCStE3HbrJzm2jSa8qUgK2S7Rfr0b1PtnqvIknKuGDAKzjRVTYEWDyNBA,Iamaster Goggle,https://play-lh.googleusercontent.com/a/AATXAJzjkYezP9bmmhBPrGqWCCMt-8mqpntS5OwbH7Ll=mo,Great app but after the last update I can't invite my friends to join my channel because they can't access the link 🔗 to the channel,1,0,8.2.0,2021-12-15 15:27:37,,,Telegram
9901,gp:AOqpTOEkDz62rWJZOj85fqJWR1p63wrX7_mA3zXzaOYwyUqhKBXhutw43deY019uzj_61UZhtQuv0_MUBW1vsig,Jijo Shibu,https://play-lh.googleusercontent.com/a-/AOh14Gh6g8gH8LOARRNJWnTE4xNGJG0SBB1dq7tNW6QB5w,Cant delete the documents and videos. Before we were able to delete from telegram folder.Now that folder got deleted and every time i have to remove telegram cache to delete files,1,1,8.2.1,2021-11-06 19:00:09,,,Telegram
9902,gp:AOqpTOGWtWQZxAxFv5nCipmYS-gIYUYhWoYgPCIq8A0844usn32uWtaEH_CqWTDm52VOlxHA4IGlxIKNPCi-c04,90's Kid,https://play-lh.googleusercontent.com/a-/AOh14GgqHJqWgoMkVIyHlehTOV7ED31RPWg4vX3N0Rdkomc,"Stupid update. I lost almost 20 gb worth of downloads, and ive no idea where they disappeared to. Fix this ASAP.",1,16,8.2.7,2021-11-14 10:22:28,,,Telegram
9903,gp:AOqpTOEIpqKwzKB3_3vZlK7gej8dZmHVdGTZgOoJ2j9b7l7FcIkrZw3dFJduxjw5cZZoN31bVDrnAJ-ivVTmisM,Veenu Halkare,https://play-lh.googleusercontent.com/a-/AOh14Gg79L1iIT6ZVKdxWGLXoqzaNOEyhhFv1tMrWUylgg,Secret chat feature is awesome overall good bt 1 feature needed that a deliver msg option if someone send a msg then he doesnt sure that was was sent or not so it has to improve this feature only..,5,2,8.2.4,2021-11-11 09:50:27,,,Telegram
9904,gp:AOqpTOFlfKZ1OdhKn1rgHRO0Te90SrgoBquBGpjay3HMieac0d9UBMRByzXoY5Q4rOc8Hg2G0n09-gVpRefXAi8,Sunil Bhojand,https://play-lh.googleusercontent.com/a/AATXAJw50Bpbu81kcswCKzNSTs6TCJdiUwRwPkkfGB5o=mo,Very nice & fast .👌👌👍👍,4,0,8.5.1,2022-02-25 18:30:03,,,Telegram
9905,gp:AOqpTOETkcqldQoImWp3U4tjm5T9aF4LRXoHdKKQctc2nNkWiOEhh5s5n-Ol6Wx_rlCSSzuitM7c7WW81H40hVA,Eldiar Kubanychbekov,https://play-lh.googleusercontent.com/a-/AOh14GiIR7z264Ss64aAbIy_1gu-Xi8Qyuu2hm1fHfUSgg,"Can't disable vibration while replying to someone's message, even after turning off all existing settings of app and phone(have vibration in this app only)",4,7,8.2.7,2021-11-25 03:52:58,,,Telegram
9906,gp:AOqpTOFmfVMweoZdjktYRePbnvWc0Zc9TDQh6AKNM-GTNnurug7NaQrb1gjximzRrBrim5wnEnoJfYJg6Rofqe4,maximous papasian,https://play-lh.googleusercontent.com/a-/AOh14Ggp6xlqNc30gqgmFv0XdTjWmINJ4HiKcpCch2Lw,add video preview before download and story ability like instagram and watsapp.and add more acount number for membership in app more than 3 at least add ability to see a member how long since joining the group like telegram x and unlimit the video record time more than a minte,1,5,8.1.2,2021-09-27 02:49:17,,,Telegram
9907,gp:AOqpTOHjZ4kSbtlQk6jjiPPn8jmrkT31Lc_A_Z1hrOo7kvsglcoXVaRonk7G1oHCVC2czysd0x49wPPZl9rh8-Q,Robert Garza,https://play-lh.googleusercontent.com/a/AATXAJya6TdlMrwPbDhHAAS6PnOYQsvxvudxigzBr7LP=mo,The app is great! Do not download on app store. This app is 5 stars. But google censors the version you download from the play store. Download from the official telegram website. Google is an evil company and cancer to free speech.,1,0,8.4.2,2022-01-08 04:46:16,,,Telegram
9908,gp:AOqpTOFV8d_OTEgbe_IaRe6JlMsZwKN27sUgrqLOKPKPawN-1m1DRlmFzv-JdcKb8LljTuFnyLd54_NH1Ad0QLo,hassan awan1997,https://play-lh.googleusercontent.com/a-/AOh14GgbhZysH0vCpD3sc49jM_A7OrAjPLFqwvzDwMzd,"The worst experience with telegram, the third class app. New message notification appears and when i open telegram it does not shows the msgs even after restart",1,3,8.2.7,2021-12-03 09:14:35,,,Telegram
9909,gp:AOqpTOH66kZ-7DFGuINdXjtPajkkCwRfGO4UvrChNbTEkxo41tVWgKn6XBwI9-lV2JSlXPqVl7Jm9nFRDH_Jfu0,Abdullah Ar Rafi,https://play-lh.googleusercontent.com/a-/AOh14GidsrV0I0Kzfv1zn48arDeyp1oTkXb7l6FKW_AU,"Recently during audio call, it hampers thus not listining nice the otherside & also connecting problem occurs.",1,0,8.3.1,2022-02-26 23:03:24,,,Telegram
9910,gp:AOqpTOFDu_8yfOgtGwYZZw8MJtywpkgQsBmC1mg5I1WZbmOs7evDf_OptquljkLKCOMGgTpkUfBgfcPGWfG1WSQ,SB Pandey,https://play-lh.googleusercontent.com/a/AATXAJzr1hDABLzuDSZxrvNKfM7gg8mCCE5zhqadQ9vu=mo,Why there is copyright infringement?? What's the problem,2,0,8.6.1,2022-03-17 16:16:16,"Hello, if you see a bot, channel, or sticker set that is infringing on your copyright, kindly submit a complaint to dmca@telegram.org. Please note that such requests should only be submitted by the copyright owner or an agent authorized to act on the owner’s behalf.",2022-03-18 00:07:13,Telegram
9911,gp:AOqpTOFnm4zkibos9DEGzpCppRFCCMHghlGljQelxaSFxDKGnl6_WKx85hWvVPfUpN7qmRa4mMCtAj_f0aGNK1s,Swathi Golusu,https://play-lh.googleusercontent.com/a-/AOh14GiQDLNkjTH7xKLdNRazY2OR4tOF3dxFY7aI-wHz_Q,"Please add clear chat option ,as its taking more space. It will be more helpful if the app having clear chat option .",3,1,8.2.2,2021-11-09 21:31:22,,,Telegram
9912,gp:AOqpTOGvCkF8UFK4M798_W8XM8fMWI2-GZ2fur0DT2t5ezWKMpgQozE1hBOsj9iM9STVkkMbsSDFaxORZS9i5MA,Farsh,https://play-lh.googleusercontent.com/a-/AOh14GiOfr2VC-ipoJS03eSdKJOVGtMXIzU4HcPLuIeAyQ,Can you add drafts for scheduled messages? I was very disappointed when typed a long message on Scheduled Messages then accidentally pressed Back button and my entire message was gone.,5,3,8.1.2,2021-10-03 06:31:36,,,Telegram
9913,gp:AOqpTOG6Xth7mk0oiW3NzFRnb5oPpoKn8mox-rGt0Y8lLh8dDw0h6c2KbJ6VulrTDQST6Vf_QOlRsA1qPV0Zzp8,Rakib Hasan,https://play-lh.googleusercontent.com/a/AATXAJxix9jK8vq403AZQgwl7AUccVqVLSkge9SR9skG=mo,Stupid this app.When l want to do my important all the time it takes huge time,1,0,8.4.4,2022-01-22 21:50:32,,,Telegram
9914,gp:AOqpTOEvD_yzHnfynFvl0QkuBiBLpXOnxJJWfViQAGf6HMKHn838NWHcilpC524KZr_6yc-ASURD2sP8TiMrF3s,Salman Khan,https://play-lh.googleusercontent.com/a/AATXAJyILw32YICSC6pL0IX4VRYgYuRcZsV_b8cLyPnv=mo,I use this long way but now I install again but they can't receive confirm code to back now can't login again.,1,6,8.1.2,2021-09-25 16:52:04,,,Telegram
9915,gp:AOqpTOEki9etG18jbYG1sIVnkcyFbkJ8NN4LlAcy54gfVcW8wsxWpK1gYwr67j29ZDwyeDaFtwXZ7F7gmjexMKs,TaNx YT,https://play-lh.googleusercontent.com/a-/AOh14GiqVz4GbsONRrhYjQTHVUrZEidiKNK434_GWHRSqg,One of the best app to interact 🙌 love the ui 🤧💖,5,0,8.5.4,2022-03-17 17:04:25,,,Telegram
9916,gp:AOqpTOFFEhTnuGT7w3ygXPo69MOI_D71M9GxPKzj7ewfsgKLBB1MuMYn8QmiNT5qmyxUaa2HTlJZnWJl7grgxm0,Andrii Diachuk,https://play-lh.googleusercontent.com/a/AATXAJyHDIJaMNHs8W4B-BufFYPNeyu85AjHouOaSjWt=mo,Used to be fast and simple. Now it takes forever to display 500kb image or gif or even sticker.,3,3,8.2.7,2021-11-16 21:54:29,,,Telegram
9917,gp:AOqpTOH1uDS3JZF89zc__pHjCEn1j-2vYzzJJWUlyDkf53XVPwtAyAxAxQl74JzPEhUhh8ElVKPJB_6vDLPxxnQ,Rajiv Das,https://play-lh.googleusercontent.com/a-/AOh14GgFF4siZln8EB_b5l4zivClFAKIDxVpLOnjMVg8-zE,It should have stories. If it had stories then I would have ditched Facebook.,5,0,8.5.4,2022-02-19 09:39:56,,,Telegram
9918,gp:AOqpTOHv--jpzHa6oa8YNEA7MjtDFZRAbAbLh1gycBF0Tt1G2jcrc-vZXiSQMF-fVdOMOfVCQstCdfZkXeAnqmE,Maming Ayang,https://play-lh.googleusercontent.com/a-/AOh14Gi9I7zsa5wfog61NpzQ3WSJtKjsjEC6MO6p91jZIg,good but need more update such as adding status like whatsapp,4,0,8.5.4,2022-03-11 06:16:10,,,Telegram
